file,original_url,source_page
pdfs/sukgmmcduhsjsmu-16111356710.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SUKGMMCDUHSJSMU_16111356710.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/list-of-candidates-selected-on-reserved-seats-of-duhs-karachijsmu-karachi-and-fjmu-lahore-for-session-2021-at-smbbmu-gmmmc-center-01-19-2021
pdfs/application-form-for-ueap-local-cmc-b-49-2020-2021-16108024400.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/application+form+for+ueap+local+cmc++b+49+2020+2021_16108024400.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/advertisement-for-admission-into-1st-year-mbbsbds-on-ueap-local-basis-for-session-2020-21-01-16-2021
pdfs/nfz-16107123230.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/nfz_16107123230.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-chandka-medical-college-larkana-01-14-2021
pdfs/jcd-16107122540.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/jcd_16107122540.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-chandka-medical-college-larkana-01-14-2021
pdfs/lrk-16107121290.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/lrk_16107121290.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-chandka-medical-college-larkana-01-14-2021
pdfs/shp-16106278852.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SHP_16106278852.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-chandka-medical-college-larkana-01-14-2021
pdfs/k-shd-16106273912.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/K-SHD_16106273912.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-chandka-medical-college-larkana-01-14-2021
pdfs/kshm-16106273911.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/KSHM_16106273911.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-chandka-medical-college-larkana-01-14-2021
pdfs/dadu-16106272560.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/DADU_16106272560.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-chandka-medical-college-larkana-01-14-2021
pdfs/khp-16107790671.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/KHP_16107790671.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-ghulam-muhammad-mahar-medical-college-sukkur-01-14-2021
pdfs/sukur-16107790670.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SUKUR_16107790670.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-ghulam-muhammad-mahar-medical-college-sukkur-01-14-2021
pdfs/ghotki-16106269292.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/GHOTKI_16106269292.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-have-applied-for-admission-into-1st-year-mbbs-bds-courses-for-session-2020-2021-at-ghulam-muhammad-mahar-medical-college-sukkur-01-14-2021
pdfs/list-of-rejected-files-16106281770.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/LIST+OF++REJECTED+FILES++-+_16106281770.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/list-of-rejected-not-eligible-candidates-who-have-applied-for-admission-into-mbbsbds-course-session-2020-21-smbbmu-larkana-01-14-2021
pdfs/untouch-bsn-rejected-04-year-16101801481.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/UNTOUCH+BSN+REJECTED++04+year-_16101801481.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-applied-for-admission-to-bsc-nursinggeneric-at-smbbmu-larkana-01-09-2021
pdfs/untouch-bsn-generic-4-year-2020-21-16101801480.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/UNTOUCH+BSN+GENERIC+4+YEAR+2020-21+-+_16101801480.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-applied-for-admission-to-bsc-nursinggeneric-at-smbbmu-larkana-01-09-2021
pdfs/bsn-post-rn-16101933460.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/bsn-post-rn_16101933460.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provisional-list-of-candidates-who-applied-for-admission-to-bsc-nursingpost-rn-at-smbbmu-larkana-01-09-2021
pdfs/smbbmul-form-for-p-15729553181.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SMBBMUL-Form-for-P_15729553181.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/admissions-for-postgraduate-courses-for-the-session-january-2021-11-02-2020
pdfs/challan-of-controller-postgraduate-15729553180.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Challan+of+Controller+Postgraduate_15729553180.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/admissions-for-postgraduate-courses-for-the-session-january-2021-11-02-2020
pdfs/smbbmul-form-for-p-15729553181.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SMBBMUL-Form-for-P_15729553181.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/admissions-for-postgraduate-courses-for-the-session-july-2020-07-06-2020
pdfs/challan-of-controller-postgraduate-15729553180.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Challan+of+Controller+Postgraduate_15729553180.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/admissions-for-postgraduate-courses-for-the-session-july-2020-07-06-2020
pdfs/whatsapp-image-2026-03-04-at-11-17726079350.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/WhatsApp+Image+2026-03-04+at+11_17726079350.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/result-of-final-professional-mbbs-final-year-annual-examination-session-2020-2021-of-chandka-medical-college-larkana-ghulam-muhammad-mahar-medical-college-sukkur-and-gambat-medical-college-gambat-held-in-the-month-of-december-2025-03-04-2026
pdfs/result-md-ms-part-i-examinations-17521356300.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/result-md-ms-part-i-examinations_17521356300.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/result-of-diploma-entry-test-and-mdms-part-i-examinations-session-july-2025-07-10-2025
pdfs/final-year-mbbs-2025-17438550620.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/final-year-mbbs-2025_17438550620.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/result-of-final-professional-mbbs-final-year-annual-examination-session-2019-2020-04-05-2025
pdfs/academic-calendar-pharm-d-17423257762.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/academic-calendar-pharm-d_17423257762.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/academic-calendar-2025-03-19-2025
pdfs/academic-calendar-dpt-17423257761.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/academic-calendar-dpt_17423257761.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/academic-calendar-2025-03-19-2025
pdfs/academic-calendar-mbbs-17423257760.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/academic-calendar-mbbs_17423257760.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/academic-calendar-2025-03-19-2025
pdfs/time-table-septmber-2024-17423255570.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/time-table-septmber-2024_17423255570.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/time-table-for-postgraduate-theory-examination-september-2024-03-18-2025
pdfs/result-md-ms-ph-17338283440.pdf,"https://www.smbbmu.edu.pk/beta/news/downloadFile/result+MD,MS,+PH_17338283440.pdf",https://www.smbbmu.edu.pk/beta/announcements/details/result-of-part-imdms-entry-testphdmphilmsphmsn-and-induction-of-training-merit-test-fcps-ii-session-january-2025-12-10-2024
pdfs/result-fcps-2-17183805540.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/result-fcps-2_17183805540.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/result-of-entry-test-fcps-ii-july-2024-06-14-2024
pdfs/result-b-51-17131955160.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/result-b-51_17131955160.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/result-of-second-professional-mbbs-second-year-annual-examination-session-2021-2022-of-chandka-medical-college-larkana-and-ghulam-muhammad-mahar-medical-college-sukkur-held-in-the-month-of-december-2023-04-15-2024
pdfs/final-year-result-17126441860.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/final-year-result_17126441860.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/result-of-final-professional-mbbs-final-year-annual-examination-session-2018-2019-of-chandka-medical-college-larkana-and-g-h-u-l-a-r-muhammad-mahar-medical-college-sukkur-hold-in-the-month-of-january-2024-04-08-2024
pdfs/sbds-of-examination-department-17670406620.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SBDs+of+Examination+Department_17670406620.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-provie-suppy-printing-material-office-stationary-it-equipment-for-examinations-department-smbb-medical-university-larkana-12-29-2025
pdfs/doc-20251222-wa0009-17666089340.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/DOC-20251222-WA0009_17666089340.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/provide-supply-of-furniture-fixture-for-centraldigital-library-under-the-project-title-establishment-of-centre-for-advanced-research-in-molecular-genetic-allied-facilitates-at-shaheed-mohtarma-benazir-bhutto-medical-university-larkana-12-22-2025
pdfs/sbds-nit-17629319580.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SBDs+&+NIT_17629319580.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-office-stationary-petty-articles-other-miscellanous-items-for-smbb-medical-university-larkana-11-11-2025
pdfs/sbds-nit-17627722060.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SBDs+&+NIT_17627722060.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-provide-supply-of-fixture-furniture-for-centraldigital-library-under-the-project-title-establishment-of-center-for-advance-research-in-molecular-genetic-allied-facilities-at-smbb-medical-unviersity-larkana-11-05-2025
pdfs/sbds-of-opg-x-ray-machine-17592533801.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SBDs+of+OPG+X-Ray+Machine_17592533801.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-supply-installation-of-opg-cbct-digital-x-ray-machine-for-smbb-medical-university-larkana-09-30-2025
pdfs/nit-1-17592533800.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/NIT-1_17592533800.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-supply-installation-of-opg-cbct-digital-x-ray-machine-for-smbb-medical-university-larkana-09-30-2025
pdfs/tender-document-technical-17496268250.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Tender+Document+Technical_17496268250.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-development-implementation-of-customized-modules-for-erp-system-06-05-2025
pdfs/nit-erp-17496265270.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/NIT-erp_17496265270.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-development-implementation-of-customized-modules-for-erp-system-06-05-2025
pdfs/central-library-arija-books-17483417920.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/central-library-arija-books_17483417920.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/quotation-for-supply-of-medical-books-for-the-fy-2024-25-05-21-2025
pdfs/list-of-books-badc-17479836820.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/list-of-books-badc_17479836820.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/quotation-for-supply-of-medical-books-for-the-fy-2024-25-05-21-2025
pdfs/institute-of-phsiothrapy-quot-aug-2023-013106-17478967034.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Institute+of+phsiothrapy+Quot+aug+2023_013106_17478967034.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/quotation-for-supply-of-medical-books-for-the-fy-2024-25-05-21-2025
pdfs/list-of-books-for-central-library-17478967032.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/List+of+Books+for+Central+Library+_17478967032.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/quotation-for-supply-of-medical-books-for-the-fy-2024-25-05-21-2025
pdfs/list-of-books-from-gmmmc-sukkur-17478967031.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/List+of+Books+from+GMMMC+Sukkur_17478967031.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/quotation-for-supply-of-medical-books-for-the-fy-2024-25-05-21-2025
pdfs/chandaka-medical-colleg-books-req-17478967030.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Chandaka+Medical+Colleg+books+req_17478967030.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/quotation-for-supply-of-medical-books-for-the-fy-2024-25-05-21-2025
pdfs/sbds-nit-17460093690.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SBDs+&+NIT_17460093690.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-of-air-conditioners-for-smbb-medical-university-larkana-04-30-2025
pdfs/final-tender-document-exam-17418025241.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Final+Tender+Document+Exam_17418025241.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-of-office-stationary-for-examination-department-smbb-medical-university-larkana-03-03-2025
pdfs/tender-document-exam-17338293031.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Tender+Document+Exam_17338293031.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-to-provide-supply-of-printing-material-office-stationary-items-and-it-equipmentsmachinery-for-examinations-department-smbb-medical-university-larkana-12-09-2024
pdfs/nit-newpapers-17338293030.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/NIT+Newpapers_17338293030.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-to-provide-supply-of-printing-material-office-stationary-items-and-it-equipmentsmachinery-for-examinations-department-smbb-medical-university-larkana-12-09-2024
pdfs/bidding-docs-digital-library-17288941101.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/bidding-docs-digital-library_17288941101.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-construction-of-external-development-work-of-centraldigital-library-central-masjid-of-establishment-of-centre-for-advanced-research-in-molecular-genetic-and-allied-facilities-at-smbb-medical-university-larkana-10-14-2024
pdfs/nit-digital-library-17288941100.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/nit-digital-library_17288941100.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-construction-of-external-development-work-of-centraldigital-library-central-masjid-of-establishment-of-centre-for-advanced-research-in-molecular-genetic-and-allied-facilities-at-smbb-medical-university-larkana-10-14-2024
pdfs/nit-17289767010.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/NIT_17289767010.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-of-air-conditioners-other-miscellaneous-items-for-smbb-medical-university-larkana-10-14-2024
pdfs/tender-documents-electric-17289702000.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/tender-documents-electric_17289702000.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-of-air-conditioners-other-miscellaneous-items-for-smbb-medical-university-larkana-10-14-2024
pdfs/corrigendum-1-17059463750.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Corrigendum-1_17059463750.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-of-petty-articles-office-stationery-other-misc-items-for-smbb-medical-university-larkana-01-22-2024
pdfs/1295130-tender-documents-17059462261.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/1295130-Tender+Documents_17059462261.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-of-petty-articles-office-stationery-other-misc-items-for-smbb-medical-university-larkana-01-22-2024
pdfs/1295141-nit-17059462260.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/1295141-NIT_17059462260.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-of-petty-articles-office-stationery-other-misc-items-for-smbb-medical-university-larkana-01-22-2024
pdfs/catagory-b-tender-documents-mess-1-17043942531.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Catagory+B+Tender+Documents+Mess+-1_17043942531.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-for-expression-of-interest-for-cafeteria-mess-services-on-rental-basis-01-04-2024
pdfs/catagory-b-tender-documents-mess-1-17043942530.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Catagory+B+Tender+Documents+Mess+-1_17043942530.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-for-expression-of-interest-for-cafeteria-mess-services-on-rental-basis-01-04-2024
pdfs/nit-hostel-01-04-17006536930.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/NIT+Hostel+01&04_17006536930.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-repair-renovation-work-of-girls-hostel-no-01-and-hostel-no04-cmc-of-smbb-medical-university-larkana-11-22-2023
pdfs/notification-procurement-committee-17006536540.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Notification+Procurement+Committee_17006536540.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-repair-renovation-work-of-girls-hostel-no-01-and-hostel-no04-cmc-of-smbb-medical-university-larkana-11-22-2023
pdfs/bidding-document-hostel-no-17006535780.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Bidding+Document+hostel++NO_17006535780.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-repair-renovation-work-of-girls-hostel-no-01-and-hostel-no04-cmc-of-smbb-medical-university-larkana-11-22-2023
pdfs/bidding-document-for-hostel-no-17006534590.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Bidding+Document+for+Hostel+No_17006534590.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-repair-renovation-work-of-girls-hostel-no-01-and-hostel-no04-cmc-of-smbb-medical-university-larkana-11-22-2023
pdfs/convocation-2023-technical-financial-sbds-2-17012387460.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Convocation+2023+Technical+&+Financial+SBDs+2_17012387460.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-services-for-convocation-11-21-2023
pdfs/app-2023-16999467163.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/APP+2023_16999467163.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-repair-maintenance-work-water-proofingroof-treatment-at-bibi-aseefa-dental-college-of-smbb-medical-university-larkana-11-13-2023
pdfs/complaint-redressal-committee-16999467162.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Complaint+Redressal+Committee+_16999467162.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-repair-maintenance-work-water-proofingroof-treatment-at-bibi-aseefa-dental-college-of-smbb-medical-university-larkana-11-13-2023
pdfs/bidding-document-for-badc-16999467151.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Bidding+Document+for+BADC_16999467151.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-repair-maintenance-work-water-proofingroof-treatment-at-bibi-aseefa-dental-college-of-smbb-medical-university-larkana-11-13-2023
pdfs/nit-badc-16999467150.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/NIT+BADC_16999467150.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-repair-maintenance-work-water-proofingroof-treatment-at-bibi-aseefa-dental-college-of-smbb-medical-university-larkana-11-13-2023
pdfs/camscanner-10-20-2023-15-16998634590.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/CamScanner+10-20-2023+15_16998634590.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-repair-renovation-work-of-vice-chancellor-secretariatcamp-office-at-smbb-medical-university-larkano-11-06-2023
pdfs/1245561-tender-document-16971245890.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/1245561-Tender+Document_16971245890.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-of-printing-material-stationary-items-it-equipment-for-examinations-department-smbb-medical-university-larkana-10-10-2023
pdfs/1245564-nit-16971243520.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/1245564-NIT_16971243520.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-provide-supply-of-printing-material-stationary-items-it-equipment-for-examinations-department-smbb-medical-university-larkana-10-10-2023
pdfs/bidding-document-for-strom-drainage-053525-16958346141.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Bidding+Document+for+Strom+Drainage+-_053525_16958346141.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-construction-of-open-storm-drain-including-pumping-station-with-pumping-room-drain-from-cmc-campus-to-rice-canal-at-chandka-medical-college-of-shaheed-mohtarma-benazir-bhutto-medical-university-larkana-09-25-2023
pdfs/bidding-documents-principal-cmc-paint-work-academic-block-053642-16958339061.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Bidding+Documents+Principal+CMC+&+Paint+Work+Academic+Block+-_053642_16958339061.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-mr-work-office-of-the-principal-cmc-and-paint-work-in-academic-block-cmc-09-15-2023
pdfs/nit-053739-16958339060.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/NIT_053739_16958339060.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-mr-work-office-of-the-principal-cmc-and-paint-work-in-academic-block-cmc-09-15-2023
pdfs/eligiblity-msph-17304838310.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/eligiblity+MSPH_17304838310.pdf,https://www.smbbmu.edu.pk/beta/news/details/admissions-for-postgraduate-courses-for-session-january-2025-10-31-2024
pdfs/master-in-nursing-msn-17304428440.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Master+in+Nursing+MSN_17304428440.pdf,https://www.smbbmu.edu.pk/beta/news/details/admissions-for-postgraduate-courses-for-session-january-2025-10-31-2024
pdfs/new-doc-01-10-2023-12-16733688260.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/New+Doc+01-10-2023+12_16733688260.pdf,https://www.smbbmu.edu.pk/beta/news/details/postgraduate-interview-schedule-for-the-session-january-2023-at-smbb-medical-university-larkana-01-10-2023
pdfs/new-doc-01-10-2023-12-16733665070.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/New+Doc+01-10-2023+12_16733665070.pdf,https://www.smbbmu.edu.pk/beta/news/details/postgraduate-interview-schedule-for-the-session-january-2023-at-smbb-medical-university-larkana-01-10-2023
pdfs/results-16589238370.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Results_16589238370.pdf,https://www.smbbmu.edu.pk/beta/news/details/announcement-if-result-of-post-graduate-entry-test-june-2022-session-july-2022-at-smbb-medical-university-larkana-07-27-2022
pdfs/notification-16563458660.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Notification_16563458660.pdf,https://www.smbbmu.edu.pk/beta/news/details/postponed-of-postgraduate-entry-test-for-the-july-2022-session-smbb-medical-university-larkana-06-27-2022
pdfs/advertisement-16539191510.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Advertisement_16539191510.pdf,https://www.smbbmu.edu.pk/beta/news/details/admissions-of-postgraduate-courses-for-the-session-of-july-2022-at-smbb-medical-university-larkana-05-30-2022
pdfs/strategic-plan-smbbmu-17736399250.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/strategic-plan-smbbmu_17736399250.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/strategic-plan-of-smbbmu-03-16-2026
pdfs/amendment-act-2018-17718304651.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/amendment-act-2018_17718304651.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/smbbmu-act-02-23-2026
pdfs/sindh-act-2008-17718304650.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/sindh-act-2008_17718304650.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/smbbmu-act-02-23-2026
pdfs/allotment-form-17682000391.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Allotment+Form_17682000391.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/application-form-and-affidavit-for-hostel-allotment-01-12-2026
pdfs/affidavit-2025-17682000390.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Affidavit-2025_17682000390.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/application-form-and-affidavit-for-hostel-allotment-01-12-2026
pdfs/camscanner-11-12-2025-12-17654409590.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/CamScanner+11-12-2025+12_17654409590.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/result-of-postgraduate-entry-tests-for-session-january-2026-12-11-2025
pdfs/sbds-technical-17643233792.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SBDs+Technical_17643233792.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-services-for-convocation-2025-smbb-medical-university-larkana-11-28-2025
pdfs/sbds-financial-17643233791.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/SBDs+Financial_17643233791.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-services-for-convocation-2025-smbb-medical-university-larkana-11-28-2025
pdfs/nit-17643233790.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/NIT_17643233790.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/notice-inviting-tender-for-services-for-convocation-2025-smbb-medical-university-larkana-11-28-2025
pdfs/chpe-form-17633702060.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/chpe-form_17633702060.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/admission-for-certificate-in-health-professions-educationc-hpe-session-2026-11-17-2025
pdfs/hostels-rules-violation-penalty-17568172700.pdf,https://www.smbbmu.edu.pk/beta/news/downloadFile/Hostels+Rules+Violation+Penalty_17568172700.pdf,https://www.smbbmu.edu.pk/beta/announcements/details/list-of-students-penalized-rs50000-for-installing-acs-in-hostel-rooms-09-02-2025
